context_id	word	gold_sense_id	positions	context	lem_context	source
2503	вилка	5	28-32	воздушное охлаждение лампы. вилку питающего провода в розетку 220 В.	воздушный охлаждение лампа . вилка питать провод в розетка 220 в .	active-rutenten
2504	вилка	1	80-84	как-то: «Это мой вилка». А я, конечно, сразу же и поправила его: «Не мой вилка, вилка — моя». Он обиделся: «Что я тебе, девочка, что ли?». Слово «розыгрыш» мужского	как-то : « это мой вилка » . а я , конечно , сразу же и поправить он : « не мой вилка , вилка — мой » . он обидеться : « что я ты , девочка , что ли ? » . слово « розыгрыш » мужской	active-rutenten
2505	вилка	1	81-85	с водкой , две уже наполненные рюмки, что-то склизко-грибное на блюдце, тарелки, вилки и бокалы. Поставила на столик шипучку. Овощной салат... Разгуляться было негде.	с водка , два уже наполнить рюмка , что-то склизко-грибной на блюдце , тарелка , вилка и бокал . поставить на столик шипучка . овощной салат . . . разгуляться быть негде .	active-rutenten
2506	вилка	1	85-89	другой способ «оцифровать» тело – с помощью лазерной спектрографии (т.е. без ножей и вилок). Соответственно, после глаз кроликов можно подобные манипуляции проделать и с	другой способ « оцифровать » тело – с помощь лазерный спектрография ( том . е . без нож и вилка ) . соответственно , после глаз кролик можно подобный манипуляция проделать и с	active-rutenten
2507	вилка	1	81-85	торгуюсь. Да – значит, да. Нет – значит, нет. Решайте. Саадан молчал. Серебряная вилка плясала и гнулась в его тонких пальцах. - Подумайте. Если вы захотите – покажу	торговаться . да – значит , да . нет – значит , нет . решать . саадан молчать . серебряный вилка плясать и гнуться в он тонкий палец . - подумать . если вы захотеть – показать	active-rutenten
2508	вилка	1	83-88	подаваемые в бульоне, едят целиком, если они небольшие. Крупные креветки разделяют вилкой, придерживая тарелку левой рукой. Нож при этом не применяют.	подавать в бульон , есть целиком , если они небольшой . крупный креветка разделять вилка , придерживать тарелка левый рука . нож при это не применять .	active-rutenten
2509	вилка	5	88-93	подобный ситуации целенаправлено применять светильники, снабженные маленьким проводом с вилкой, так и на некоторый срок, помещая по земле или подвешивая. Несомненным превосходством	подобный ситуация целенаправить применять светильник , снабдить маленькая провод с вилка , так и на некоторый срок , помещать по земля или подвешивать . несомненный превосходство	active-rutenten
2510	вилка	2	82-86	установления дифференцированной оплаты позволяет организациям устанавливать свою «вилку» оплаты труда за разный по квалификации труд.	установление дифференцированный оплата позволять организация устанавливать свой « вилка » оплата труд за разный по квалификация труд .	active-rutenten
2511	вилка	1	81-85	. Двор к сказал он со и испуганно глянула. Потом попытался бежать Кресси уронила вилку. Она была просто в коллаборационистов, не февраля наступил День за собой здоровенную	. двор к сказать он с и испуганно глянуть . потом попытаться бежать кресси уронить вилка . она быть просто в коллаборационист , не февраль наступить день за себя здоровенный	active-rutenten
2512	вилка	1	89-93	каждодневно. Случается, что мальчик или девочка, положив себе кусочек пищи в рот, ставят вилку острым концом вверх или играют ею. Порой достаточно одного резкого движения рукой	каждодневно . случается , что мальчик или девочка , положить себя кусочек пища в рота , ставить вилка острый конец вверх или играть она . порой достаточно один резкий движение рука	active-rutenten
2513	вилка	1	84-89	south park cartman в Буганде играли и новые активности это выложить в форму, прокол вилкой и в духовку в окружающем мире то, модерн футболки он не замечал.Что же касается	south park cartman в буганда играть и новое активность это выложить в форма , прокол вилка и в духовка в окружающий мир то , модерн футболка он не замечать . что же касаться	active-rutenten
2514	вилка	1	82-88	супа, следственно on soupe sans soupe; второе, что на столе кладут только ложки с вилками, предполагая, что у всякого путешественника есть свой нож. — Нигде не видал я таких	суп , следственно on soupe sans soupe ; два , что на стол класть только ложка с вилка , предполагать , что у всякий путешественник есть свой нож . — нигде не видать я такой	active-rutenten
2515	вилка	1	56-60	Не кладите их на свои ноги или на стул соседа или свой. вилку и нож, чтобы съесть все продукты, включая фрукты и сыр. Использование пальцев во	не класть они на свой нога или на стул сосед или свой . вилка и нож , чтобы съесть весь продукт , включая фрукт и сыр . использование палец в	active-rutenten
2516	вилка	1	26-31	развиваемые синергетикой. вилкой и ножом – это прогресс?	развивать синергетика . вилка и нож – это прогресс ?	active-rutenten
2517	вилка	2	85-89	более высоких грейдов, получают больше. Однако возможно и так называемое «перекрытие вилки» — когда вилка должностного оклада одного грейда перекрывает вилку на ступень ниже	более высокий грейд , получать большой . однако возможно и так называть « перекрытие вилка » — когда вилка должностной оклад один грейд перекрывать вилка на ступень ниже	active-rutenten
2518	вилка	1	81-86	дегустации и использования: разрезать кожуру пополам ножом, раскрыть плод и есть вилкой. Калорийность: 57 ккал на 100	дегустация и использование : разрезать кожура пополам нож , раскрыть плод и есть вилка . калорийность : 57 ккал на 100	active-rutenten
2519	вилка	1	88-93	жалостью глядя на брюнетку, которая, стоя уже у кассы, в предвкушении ужина вооружалась вилкой, ложкой и ножом. - Какой нынче курс на битых? - ревниво спросила Улита, заметив	жалость глядеть на брюнетка , который , стоя уже у касса , в предвкушение ужин вооружаться вилка , ложка и нож . - какой нынче курс на битый ? - ревниво спросить улита , заметить	active-rutenten
2520	вилка	2	75-79	заполнения формы Т-3 , а также дополнительную информацию по каждой позиции:Вилка оклада должности (минимальный и максимальный оклад);	заполнение форма т-3 , а также дополнительный информация по каждый позиция : вилка оклад должность ( минимальный и максимальный оклад ) ;	active-rutenten
2521	вилка	1	88-92	трудоемкий этап, так как приходится долго растирать густую массу - берите для этой цели вилку или ложку из прочного материала. Растительное масло можно добавлять до 1 стакана	трудоёмкий этап , так как приходиться долго растирать густой масса - брать для этот цель вилка или ложка из прочный материал . растительный масло можно добавлять до 1 стакан	active-rutenten
2522	вилка	2	86-90	стороны Имандры — долина реки Малой Белой. Катание возможно вплоть до входа в ущелье. Вилка по ветрам в каждой из долин не очень большая, но в сумме перекрывает диапазон от	сторона имандра — долина река малый бела . катание возможно вплоть до вход в ущелие . вилка по ветер в каждый из долина не очень большой , но в сумма перекрывать диапазон от	active-rutenten
2523	вилка	1	86-90	сползает Скорпиусу на один глаз. Он сдвигает его одной рукой, а другой крепко сжимает вилку. Сливовый пудинг размазан по его мордашке, глаза горят от утреннего обилия сладостей	сползать скорпиус на один глаз . он сдвигать он один рука , а другой крепко сжимать вилка . сливовый пудинг размазать по он мордашка , глаз гореть от утренний обилие сладость	active-rutenten
2524	вилка	1	84-88	вдруг непривычная не детская -- а взрослая, как папина!, или вообще вместо ложки -- вилка -- усыпляется бдительность, ребенок заинтересован, эмоции положительные -- и кормежка	вдруг непривычный не детский -- а взрослый , как папин ! , или вообще вместо ложка -- вилка -- усыпляться бдительность , ребёнок заинтересовать , эмоция положительный -- и кормёжка	active-rutenten
2525	вилка	2	81-85	этом обойдется компании дешевле, его будет интереснее мотивировать, а зарплатная вилка позволит делать это достаточно долго.	это обойтись компания дешёвый , он быть интересный мотивировать , а зарплатный вилка позволить делать это достаточно долго .	active-rutenten
2526	вилка	5	82-86	шаги с пришаркиванием ктото приблизился из глубины кресла она вытащила из розетки вилку телевизора. Бабища слезла с дивана и стала проситься. Я поражен и в этот обмен	шаг с пришаркивание ктоть приблизиться из глубина кресло она вытащить из розетка вилка телевизор . бабища слезть с диван и стать проситься . я поразить и в этот обмен	active-rutenten
2527	вилка	1	81-85	рефлекс: не браться за два металличе предм сразу; даже если один - нож, другой - вилка. Вот Толстоб никогда бы так не взялся за электр. Может, и у меня будет такой рефлекс	рефлекс : не браться за два металлич предм сразу ; даже если один - нож , другой - вилка . вот толстоб никогда бы так не взяться за электра . мочь , и у я быть такой рефлекс	active-rutenten
2528	вилка	5	80-85	не слишком удобны, но все ж не в такой степени, как блоки питания со встроенной вилкой. B это описание входят данные, уникально идентифицирующие каждое устройство, а	не слишком удобный , но весь ж не в такой степень , как блок питание с встроить вилка . b это описание входить дать , уникально идентифицировать каждый устройство , а	active-rutenten
2529	вилка	1	41-46	мы можем добиться объективного решения'. вилкой около уха: хоп! – еще одна лапшинка упала с головы. Кем же был раньше Исаев, если	мы мочь добиться объективный решение ' . вилка около уха : хоп ! – ещё один лапшинок упасть с голов . кто же быть ранний исаев , если	active-rutenten
2530	вилка	1	64-68	полтора. Затем соскоблить накипь и промыть посуду чистой водой. вилок и ножей можно удалить лимонным соком, после чего вытереть их мягкой шерстяной тряпкой	полтора . затем соскоблить накипь и промыть посуда чистый вода . вилка и нож можно удалить лимонный сок , после что вытереть они мягкий шерстяной тряпка	active-rutenten
2531	вилка	1	17-21	видел ее прежде. вилку в сторону и потянулся пальцами к наполненной рюмке.	видеть она прежде . вилка в сторона и потянуться палец к наполнить рюмка .	active-rutenten
2532	вилка	1	85-89	жевал сардельки. В отличие от Виктора он не макал их в горчицу - каждым наколотым на вилку кружком он придавливал таявшее масло и только потом отправлял кружочек в рот. -	жевать сарделька . в отличие от виктор он не макать они в горчица - каждый наколоть на вилка кружком он придавливать таять масло и только потом отправлять кружочек в рота . -	active-rutenten
2533	вилка	1	80-85	раскатать в пласт толщиной 3-4 мм, выложить на застеленный противень и наколоть вилкой. Выпекать в духовке. Маковый сироп: Мак запарить кипятком, дать хорошо набухнуть	раскатать в пласт толщина 3-4 мм , выложить на застелить противень и наколоть вилка . выпекать в духовка . маковый сироп : мак запарить кипяток , дать хорошо набухнуть	active-rutenten
2534	вилка	1	80-84	полный стакан водки. Неужели он так слаб, что не может обойтись без водки? Взяв вилку, ковырнул закуску. В горле стоял ком. Он стоял в полный рост, его видели все.	полный стакан водка . неужели он так слабый , что не мочь обойтись без водка ? взять вилка , ковырнуть закуска . в горло стоялый ком . он стоялый в полный рост , он видеть весь .	active-rutenten
2535	вилка	1	81-85	разноцветной посуды - не расстраивайтесь, а купите цветные одноразовые тарелки и вилки. Покупайте по возможности оригинальную посуду - с клубничками, смешными животными	разноцветный посуда - не расстраиваться , а купить цветной одноразовый тарелка и вилка . покупать по возможность оригинальный посуда - с клубничка , смешной животный	active-rutenten
2536	вилка	1	82-86	всей камере или лишиться глаза? Только опытный зэк знает, что надо выбрать вилку: вилок в камере не бывает. 'Летун или ползун?' - кем ни признаешь себя, все может выйти	весь камера или лишиться глаз ? только опытный зэк знать , что надо выбрать вилка : вилка в камера не бывать . ' летун или ползун ? ' - кто ни признать себя , весь мочь выйти	active-rutenten
2537	вилка	5	85-89	минимального уровня воды Сетевой штепсель Вращающаяся подставка Гнездо шнура питания Вилка Шнур питания ПАНЕЛЬ УПРАВЛЕНИЯ Индикатор кипячения Кнопка подачи воды Индикатор	минимальный уровень вода сетевой штепсель вращаться подставка гнездо шнур питание вилка шнур питание панель управление индикатор кипячение кнопка подача вода индикатор	active-rutenten
2538	вилка	1	82-87	за ранее порезать. Нужно смотреть за тем, чтоб ребенок не пробовал поменять ножик вилкой. Если омлет еще можно поделить вилкой и это будет прекрасно эстетично и без вреда	за ранее порезать . нужно смотреть за тем , чтоб ребёнок не пробовать поменять ножик вилка . если омлет ещё можно поделить вилка и это быть прекрасно эстетично и без вред	active-rutenten
2539	вилка	1	83-87	мою сумку хлеб, масло, колбасу, пирог, две сырые отбивные, четыре банана, тарелку, вилку, стакан и соль в коленце тростника, закупорив его желудем карликового дубка.	мой сумка хлеб , масло , колбаса , пирог , два сырой отбивной , четыре банан , тарелка , вилка , стакан и соль в коленце тростник , закупорить он жёлудь карликовый дубка .	active-rutenten
2540	вилка	1	42-46	надо откусывать! Она не съедобная. Надо с вилки снимать еду. Вот так.	надо откусывать ! она не съедобный . надо с вилка снимать еда . вот так .	active-rutenten
2541	вилка	1	81-85	на вас испробовала свои чары, если бы вы не были на службе. — Линли подцеплял на вилку креветки и молча жевал. — Как она могла противиться возможности соблазнить Джимми	на вы испробовать свой чар , если бы вы не быть на служба . — линли подцеплять на вилка креветка и молча жевать . — как она мочь противиться возможность соблазнить джимми	active-rutenten
2542	вилка	1	87-91	палочками, но и готовить. Итальянскую кухню освоили до мелочей: спагетти наматываем на вилку, а мацареллу ни когда не перепутаем с пармезаном. В китайской же кухне для нас	палочка , но и готовить . итальянский кухня освоить до мелочь : спагетти наматывать на вилка , а мацарелла ни когда не перепутать с пармезан . в китайский же кухня для мы	active-rutenten
2543	вилка	1	82-86	Свершу зарядку. Ведь обессмертить каждый поворот, И вздох, и взгляд, и устрицу на вилке, Все ж лучше, чем приклеиться к бутылке.	свершить зарядка . ведь обессмертить каждый поворот , и вздох , и взгляд , и устрица на вилка , весь ж хороший , чем приклеиться к бутылка .	active-rutenten
2544	вилка	1	87-91	траттории. Подают такое блюдо, как правило горячим; из столовых приборов употребляются вилка и только вилка.. Совершенно исключается употребление ножа к макаронам!	траттория . подавать такой блюдо , как правило горячее ; из столовый прибор употребляться вилка и только вилка . . совершенно исключаться употребление нож к макароны !	active-rutenten
2545	вилка	1	85-90	бегству и уже не собирается бросаться к двери в ту секунду, когда Сара опустит нож с вилкой.	бегство и уже не собираться бросаться к дверь в тот секунда , когда сара опустить нож с вилка .	active-rutenten
2546	вилка	1	81-86	с нами за общим столом.))) Конечно с ложкой мы еще не очень дружим, все больше с вилкой...Но кормлю конечно ее я, чтобы еда не оказалась на полу)))	с мы за общий стол . ) ) ) конечно с ложка мы ещё не очень дружить , весь большой с вилка . . . но кормить конечно она я , чтобы еда не оказаться на пол ) ) )	active-rutenten
2547	вилка	1	80-84	рынком. С советских времен здесь мало что изменилось. Те же гнутые аллюминиевые вилки в стакане, сурового вида ватрушки по 5 рублей 2 коп., вкусная солянка по 4 рубля	рынок . с советский время здесь мало что измениться . тот же гнутый аллюминиевый вилка в стакан , суровый вид ватрушка по 5 рубль 2 копа . , вкусный солянка по 4 рубль	active-rutenten
2548	вилка	1	84-88	кушанье вам понравилось и вы хотели бы получить добавки. Окончив еду, надо положить вилку поверх ножа крест-накрест или же сложить приборы вместе, повернув ручками вправо	кушанье вы понравиться и вы хотеть бы получить добавка . окончить еда , надо положить вилка поверх нож крест-накрест или же сложить прибор вместе , повернуть ручка вправо	active-rutenten
2549	вилка	5	93-98	электрический патрон, а внутри трубки протягивается электропровод, снабженный выключателем и вилкой. Для предлагаемого абажура придется заготовить ленты из мебельного шпона шириной	электрический патрон , а внутри трубка протягиваться электропровод , снабдить выключатель и вилка . для предлагать абажур прийтись заготовить лента из мебельный шпон ширина	active-rutenten
2550	вилка	1	80-84	день в арабских странах сохранился обычай есть рукой, причем желательно правой. Вилка хоть и упоминается у аль-Джахиза, но, похоже, никогда не пользовалась большим успехом	день в арабский страна сохраниться обычай есть рука , причём желательно правый . вилка хоть и упоминаться у аль-джахиза , но , похоже , никогда не пользоваться больший успех	active-rutenten
2551	вилка	5	81-85	услуге и поставщике. В задней части корпуса под декоративной крышкой расположена вилка для подключения зарядного устройства к сети, а также ремешок для... ЭШУ «Конвой	услуга и поставщик . в задний часть корпус под декоративный крышка расположить вилка для подключение зарядный устройство к сеть , а также ремешок для . . . эшу « конвой	active-rutenten
2552	вилка	1	40-44	с едой, высвобождаю из тонких пальчиков вилку и прячу её в кармане, вручаю ему в руки подушку и только затем отвечаю:	с еда , высвобождать из тонкий пальчик вилка и прятать её в карман , вручать он в рука подушка и только затем отвечать :	active-rutenten
2553	вилка	1	83-88	лопается кожура. Чтобы этого не случалось, просто в нескольких местах проколите ее вилкой.	лопаться кожура . чтобы это не случаться , просто в несколько место проколоть она вилка .	active-rutenten
2554	вилка	1	80-84	а когда рыба сварится (что можно узнать, втыкая вилку около хребта, причем если вилка входит свободно в мясо, то рыба готова), то ее вынимают из котла, осторожно перерезают	а когда рыба свариться ( что можно узнать , втыкать вилка около хребет , причём если вилка входить свободно в мясо , то рыба готовый ) , то она вынимать из котёл , осторожно перерезать	active-rutenten
2555	вилка	1	81-86	грецких орехов, 500 г сахара, ванилин, корица, гвоздика. Каждый орешек проколоть вилкой в нескольких местах и вставить по 1 гвоздичке. Залить орехи холодной водой и оставить	грецкий орех , 500 год сахара , ванилин , корица , гвоздик . каждый орешек проколоть вилка в несколько место и вставить по 1 гвоздичок . залить орех холодный вода и оставить	active-rutenten
2556	вилка	2	86-90	оклада на основе ежемесячного принципа приведет к выходу данного работника за пределы вилки и необходимости ее пересмотра. Однако не все работники компании «на ура» принимают	оклад на основа ежемесячный принцип привести к выход данный работник за предел вилка и необходимость она пересмотр . однако не весь работник компания « на ура » принимать	active-rutenten
2557	вилка	1	83-87	было хорошо), отворачивания острых углов и другого острого (например, угол книжки, вилка) от близких людей, чтобы не принести им вреда, и т. д., и т. п. – сами устраивают	быть хорошо ) , отворачивание острый угол и другой острый ( например , угол книжка , вилка ) от близкие человек , чтобы не принести имя вред , и том . далее . , и том . плата . – сам устраивать	active-rutenten
2558	вилка	1	82-86	обработки часто плавилась. После этого ножи уже нельзя было использовать. Зубцы у вилок начинали топорщиться куриными лапками, скукоживаясь на манер высохших старых перчаток	обработка часто плавиться . после это нож уже нельзя быть использовать . зубец у вилка начинать топорщиться куриный лапка , скукоживаться на манер высохший старое перчатка	active-rutenten
2559	вилка	1	82-86	палачей: Наполеона, Чингиз-хана и т.д. А кто помнит изобретателей колеса, ножниц, вилки, тарелки, штанов, носков, шарфика… А кто помнит химика Зинина, подарившего миру	палач : наполеон , чингиз-хана и том . далее . а кто помнить изобретатель колесо , ножницы , вилка , тарелка , штаны , носков , шарфик … а кто помнить химик зинина , подарить мир	active-rutenten
2560	вилка	1	83-88	несколько дней в холодильник. Сварить до готовности (мясо должно легко протыкаться вилкой, но не разваливаться). В горячем виде нашпиговать его тонкими дольками чеснока	несколько день в холодильник . сварить до готовность ( мясо должный легко протыкаться вилка , но не разваливаться ) . в горячее вид нашпиговать он тонкий долька чеснок	active-rutenten
2561	вилка	1	87-92	Лепесточек, вижу, с аппетитом все в порядке, добавляет она, глядя, как Роза подцепляет вилкой еду с тарелки Селесты. Все равно в помойку выбросят, говорит Роза с набитым ртом	лепесточек , видеть , с аппетит весь в порядок , добавлять она , глядеть , как роза подцеплять вилка еда с тарелка селест . весь равно в помойка выбросить , говорить роза с набитый рот	active-rutenten
2562	вилка	1	80-84	тарелки горошины при помощи одной только вилки, а также постоянно перекладывать вилку из левой руки в правую, чтобы съесть отрезанный кусочек мяса. Хоть американцы и	тарелка горошина при помощь один только вилка , а также постоянно перекладывать вилка из левый рука в правый , чтобы съесть отрезать кусочек мясо . хоть американец и	active-rutenten
2563	вилка	1	86-91	стукнув неповоротливую тушу лезвием, быстро наложила заклинание паралича и полезла за вилкой. Грустно улыбнулась, подумав о том, как выгляжу со стороны, и стала ожесточенно	стукнуть неповоротливый тушить лезвие , быстро наложить заклинание паралич и полезть за вилка . грустно улыбнуться , подумать о тот , как выглядеть с сторона , и стать ожесточённо	active-rutenten
2564	вилка	1	83-87	одна хитрость, смени большую столовую ложку на маленькую десертнуюи чаще используй вилку.	один хитрость , сменить большой столовый ложка на маленькая десертнуюй чаща использовать вилка .	active-rutenten
2565	вилка	1	83-87	чтобы съесть обед, необходимы, и нож, и вилка, а не только два ножа или только две вилки. Нет смысла ни есть ножом ни резать вилкой, ни спорить о том, что из них нужнее	чтобы съесть обед , необходимый , и нож , и вилка , а не только два нож или только два вилка . нет смысл ни есть нож ни резать вилка , ни спорить о тот , что из они нужный	active-rutenten
2566	вилка	5	87-91	штырьком заземления. Так же используются южно-африканского/индийского типа штепсельные вилки с двумя круглыми металлическими штырями над одними большим круглым штырем заземления	штырёк заземление . так же использоваться южно-африканский / индийский тип штепсельный вилка с два круглый металлический штырь над один больший круглый штырь заземление	active-rutenten
2567	вилка	5	74-78	Электропроводка для подключения светодиодных знаков в задней части прицепавилка/розетка) для подключения электрооборудования прицепа к электросети автомобиля (	электропроводка для подключение светодиодный знак в задний часть прицепавилка / розетка ) для подключение электрооборудование прицеп к электросеть автомобиль (	active-rutenten
2568	вилка	1	82-86	того чтобы взбивать тесто. Второе: он добавил к трем зубьям уже вошедшей в обиход вилки четвертый, и это оказалось революцией в мировой гастрономии. К слову, такой вилкой	тот чтобы взбивать тесто . два : он добавить к три зуб уже войти в обиход вилка четыре , и это оказаться революция в мировой гастрономия . к слово , такой вилка	active-rutenten
2569	вилка	1	83-88	Ляпота, да и только! И естественно такую вкуснотищу Бодька ест только сам, при чем вилкой! Вилкой накалывает левой рукой, а правой рукой помогает ей отправиться в рот, а	ляпот , да и только ! и естественно такой вкуснотища бодька есть только сам , при чем вилка ! вилка накалывать левый рука , а правый рука помогать она отправиться в рота , а	active-rutenten
2570	вилка	5	80-84	3. Нельзя тушить водой электроприборы, включенные в сеть. Прежде надо выдернуть вилку из розетки, если это возможно. Если нет, надо забросать их песком (например, из	3 . нельзя тушить вода электроприбор , включить в сеть . прежде надо выдернуть вилка из розетка , если это возможно . если нет , надо забросать они песок ( например , из	active-rutenten
2571	вилка	1	80-84	тарелки ставят), обычные бумажные салфетки, соль, перец, зубочистки, 4 ножа и 4 вилки. (На нашем столе не хватало одной вилки кстати). Еще на столе лежали такие маленькие	тарелка ставить ) , обычный бумажный салфетка , соль , перец , зубочистка , 4 нож и 4 вилка . ( на наш стол не хватать один вилка кстати ) . ещё на стол лежать такой маленькая	active-rutenten
2572	вилка	1	84-89	существительные только по мужскому или только по женскому типу: или (чем?) «ложкой, вилкой, ножой, столой», или «ножом, столом, ложком, вилком». Правило оказывается сильнее	существительное только по мужской или только по женский тип : или ( чем ? ) « ложка , вилка , ножа , стола » , или « нож , стол , ложок , вилок » . правило оказываться сильный	active-rutenten
2573	вилка	1	84-89	закваска за полтора часа выросла вдвое - не слишком ли быстро? Я ее, конечно, осажу вилкой, и буду кормить по часам, но нет ли опасности перекисания?	закваска за полтора час вырасти вдвое - не слишком ли быстро ? я она , конечно , осадить вилка , и быть кормить по часы , но нет ли опасность перекисания ?	active-rutenten
2574	вилка	2	81-85	», посмотрите, сколько вариантов отдыха в Турции там предлагается, да и по ценам вилку просмотрите. Вы можете в Турции прекрасно отдохнуть семь дней и за 90.000 рублей	» , посмотреть , сколько вариант отдых в турция там предлагаться , да и по цена вилка просмотреть . вы мочь в турция прекрасно отдохнуть семь день и за 90 . 000 рубль	active-rutenten
2575	вилка	1	80-84	и небольшая вилка с двумя зубцами). Прибор для гарнира включает четырехзубчатую вилку и почти круглую ложку, которая по размеру чуть больше чайной. Прибор для салата	и небольшой вилка с два зубец ) . прибор для гарнир включать четырехзубчатый вилка и почти круглый ложка , который по размер чуть большой чайный . прибор для салат	active-rutenten
2576	вилка	5	83-88	светильник подключается к закрытой проводке или при помощи дополнительного шнура с вилкой; цвет: белый; 70x324x32 мм; мощность ламп 8 Вт; вес 0.64 кг	светильник подключаться к закрытый проводка или при помощь дополнительный шнур с вилка ; цвета : белый ; 70x324x32 мм ; мощность лампа 8 вт ; вес 0 . 64 килограмм	active-rutenten
2577	вилка	1	89-95	солдатская столовая, завтрак. За длинным столом сидит с десяток дембелей и вяло ковыряет вилками в макаронах, пытаясь разыскать средь них что-то интересное. Вдруг, откуда ни возьмись	солдатский столовый , завтрак . за длинный стол сидеть с десятка дембель и вяло ковырять вилка в макароны , пытаться разыскать средь они что-то интересный . вдруг , откуда ни взяться	active-rutenten
