context_id	word	gold_sense_id	positions	context	lem_context	source
878	щель	1	87-90	середину камеры не выбежит крыса. Немного подумав, грызун подбежит к стене и залезет в щель. Осматриваем эту щель и выдвигаем каменный блок. Мы попали в соседнюю камеру, к	середина камера не выбежать крыса . немного подумать , грызун подбежать к стена и залезть в щель . осматривать этот щель и выдвигать каменный блок . мы попасть в соседний камера , к	bts-rutenten
879	щель	1	82-86	очень комфортны в работе и существенно уменьшают время монтажа. Надлежит избегать щелей меж отдельными плитами, т.к. это сокращает эффективность отопления.	очень комфортный в работа и существенно уменьшать время монтаж . надлежать избегать щель меж отдельный плита , том . к . это сокращать эффективность отопление .	bts-rutenten
880	щель	3	82-86	борозды расширены, преимущественно в области лобных и теменных долей и Сильвиевых щелей. Срединные структуры не смещенны. Миндалины мозжечка расположенны обычно. Изминений	борозда расширить , преимущественно в область лобный и теменной доля и сильвиев щель . срединный структура не смещённый . миндалина мозжечок расположенный обычно . изминения	bts-rutenten
881	щель	1	80-84	тепла за счет структурных особенностей, вентиляционных систем, дверных проемов, щелей и пр. причин. Благодаря повышению теплоустойчивости стен, окон, крыш, полов и прочих	тепло за счёт структурный особенность , вентиляционный система , дверной проём , щель и пр . причина . благодаря повышение теплоустойчивость стена , окно , крыша , половый и прочий	bts-rutenten
882	щель	1	85-88	трудно, потому что у манекена глаз не имелось вовсе, а имелись только какието пустые щели. И тогда, посмотрев в эти пустые щели, Солнечный Зайчик спросил:	трудно , потому что у манекен глаз не иметься вовсе , а иметься только какиеть пустой щель . и тогда , посмотреть в этот пустой щель , солнечный зайчик спросить :	bts-rutenten
883	щель	1	85-88	керамзитом. вперемешку с резисторами (подогрев при низких температурах) сделаю внизу щель(естественная вентиляция) и куллер вверху(принудительная, при увеличении больше	керамзит . вперемешку с резистор ( подогрев при низкий температура ) сделать внизу щель ( естественный вентиляция ) и куллера вверху ( принудительный , при увеличение большой	bts-rutenten
884	щель	1	85-88	свету лампы. Нет, оно подобно солнечному лучу, который проскользнул сквозь крохотную щель стены. Мирские люди произносят святое имя Господа, но в сердце их нет любви. В	света лампа . нет , оно подобно солнечный луч , который проскользнуть сквозь крохотный щель стена . мирской человек произносить святой имя господин , но в сердце они нет любовь . в	bts-rutenten
885	щель	1	48-51	_Заполняем заново щели на стыках 002_Заделываем щели между рабочими плитами 003_Уплотняем заново душевой поддон 004_Укрепляем керамическую	_заполнять заново щель на стык 002_заделывать щель между рабочий плита 003_уплотнять заново душевая поддон 004_укреплять керамический	bts-rutenten
886	щель	1	84-87	рыло позволяют им ловко пробираться в нагромождениях камней, протискиваться в узкие щели, похожие на клювы рты с мощными губами - выковыривать из укрытий добычу. А пестрый	рыло позволять имя ловко пробираться в нагромождение камень , протискиваться в узкий щель , похожий на клюв рот с мощный губа - выковыривать из укрытие добыча . а пёстрый	bts-rutenten
887	щель	1	82-85	Он в этот день нервийцев {18} одолел. Нож Кассия прошел вот здесь, глядите. Какую щель проделал злобный Каска! Тут нож вонзил любимый нежно Брут. Когда ж он вырвал свой	он в этот день нервиец { 18 } одолеть . нож кассия пройти вот здесь , глядеть . какой щель проделать злобный каска ! тут нож вонзить любимый нежно брут . когда ж он вырвать свой	bts-rutenten
888	щель	1	47-50	проникать в дом через открытое окно или дверь, щели в крыше, отверстия вокруг труб. Любые предметы, долго находившиеся во влажном помещении	проникать в дом через открытый окно или дверь , щель в крыша , отверстие вокруг труба . любой предмет , долго находиться в влажный помещение	bts-rutenten
889	щель	1	80-84	планктонные корма Сабеластарта магнифика sabellastarte животного происхождения, щелях между камнями а также коралловых рифах Питаются патентованные корма рифах Питаются	планктонный корма сабеластарт магнифика sabellastarte животное происхождение , щель между камень а также коралловый риф питаться патентованный корма риф питаться	bts-rutenten
890	щель	1	85-88	просыпаетесь, забываете свой сон, но в подсознании у вас уже образовалась свеженькая щель, через которую будет вытекать ваша психическая энергия. Более того, вы уже заработали	просыпаться , забывать свой сон , но в подсознание у вы уже образоваться свеженький щель , через который быть вытекать ваш психический энергия . более тот , вы уже заработать	bts-rutenten
891	щель	1	85-89	дупла в стволах деревьев; реже она свивает гнездо в корнях вывороченных деревьев и в щелях деревянных построек. Заселяет искусственные гнездовья с узким круглым летком. Гнездо	дупло в ствол дерево ; реж она свивать гнездо в корень выворотить дерево и в щель деревянный постройка . заселять искусственный гнездовье с узкий круглый леток . гнездо	bts-rutenten
892	щель	3	82-85	перикоронарите возникают рубцовые изменения капюшона и расширение периодонтольной щели.	перикоронарить возникать рубцовый изменение капюшон и расширение периодонтольный щель .	bts-rutenten
893	щель	1	80-83	закреплять с помощью гвоздей. Если между коробкой и стеной помещения появляются щели, закройте их наличниками. Только после того, как дверная коробка будет закреплена	закреплять с помощь гвоздь . если между коробка и стена помещение появляться щель , закрыть они наличник . только после тот , как дверной коробка быть закрепить	bts-rutenten
894	щель	1	82-85	дерева большой клин, затем силой вставляют половые органы жертвы в образовавшуюся щель и выбивают клин. Потом они проводят допрос других пленных. В то же самое время,	дерево большой клин , затем силой вставлять половый орган жертва в образоваться щель и выбивать клин . потом они проводить допрос другой пленный . в то же самый время ,	bts-rutenten
895	щель	1	87-90	ограничений, например, из-за тонких стен, перекрытий. Бывает, что звук проникает через щели в стенах или розетки. Когда я готовилась к конференции, я у наших экспертов консультировалась	ограничение , например , из-за тонкий стена , перекрытие . бывать , что звук проникать через щель в стен или розетка . когда я готовиться к конференция , я у наш эксперт консультироваться	bts-rutenten
896	щель	1	83-86	стоять на ней около пяти минут. «Мне хватит» - подумал Алексей Курин, и выглянул в щель из-под неплотно открытой двери купе. Он хотел узнать, какой проводник сейчас выйдет	стоять на она около пять минута . « я хватить » - подумать алексей куриный , и выглянуть в щель из-под неплотно открытый дверь купе . он хотеть узнать , какой проводник сейчас выйти	bts-rutenten
897	щель	1	83-86	Qин. – теплопотери от нагревания инфильтрирующего воздуха, который поступает через щели, окна, ворота и тп, в Ватт; Qб. – поступления тепла от бытовых источников, Вт	qин . – теплопотеря от нагревание инфильтрировать воздух , который поступать через щель , окно , ворот и тп , в ватт ; qб . – поступление тепло от бытовой источник , вт	bts-rutenten
898	щель	1	86-89	подписью и телефон банка. Получить деньги с карточки достаточно легко. Вставляем ее в щель банкомата. Последний с причмокиванием поглощает ее. Не пугайтесь, если все правильно	подпись и телефон банка . получить деньга с карточка достаточно легко . вставлять она в щель банкомат . последний с причмокивание поглощать она . не пугаться , если весь правильно	bts-rutenten
899	щель	3	86-89	встречными движениями Лили. Их волосы на лобках сцеплялись и расцеплялись. Складки ее щели совсем вывернулись, обнажив чувствительные места. Вагина спазматически сжималась	встречный движение лить . они волос на лобок сцепляться и расцепляться . складка она щель совсем вывернуться , обнажить чувствительный место . вагин спазматически сжиматься	bts-rutenten
900	щель	1	81-85	одном самолете день летаем, день гайки крутим, масло в двигателе брызжет из всех щелей.	один самолёт день летать , день гайка крутить , масло в двигатель брызгать из весь щель .	bts-rutenten
901	щель	1	9-12	продукта щели при сохранении или даже увеличении производительности дробилки	продукт щель при сохранение или даже увеличение производительность дробилка	bts-rutenten
902	щель	1	83-86	темноте, Лидия лежала, натянув одеяло до подбородка, смотрела песню шамбала сквозь щель жалюзи свет электрического фонаря, слушала голоса, доносящиеся шамбала кафе внизу	темнота , лидий лежалый , натянуть одеяло до подбородок , смотреть песня шамбал сквозь щель жалюзи свет электрический фонарь , слушать голос , доноситься шамбал кафе внизу	bts-rutenten
903	щель	3	83-86	сустава. Представительная зона располагается по внутренней боковой линии суставной щели левого и правого голеностопного сустава. Проявляется болезненностью надкостницы	сустав . представительный зона располагаться по внутренний боков линия суставный щель левый и правый голеностопный сустав . проявляться болезненность надкостница	bts-rutenten
904	щель	1	80-84	там квартиру, вчера поехала убраться там, открыла вентеля, вода потекла со всех щелей((( Скажите, кто знает номер ЖЭУ обслуживающего? Приходят ли они устранять такие	там квартира , вчера поехать убраться там , открыть вентеля , вод потечь с весь щель ( ( ( сказать , кто знать номер жэу обслуживающий ? приходить ли они устранять такой	bts-rutenten
905	щель	1	49-54	пол можно отциклевать, и он будет как новенький. щелями, не скрипел, не разваливался, его придется каждые пять-семь лет обновлять: циклевать	половина можно отциклевать , и он быть как новенький . щель , не скрипеть , не разваливаться , он прийтись каждый пять-семь год обновлять : циклевать	bts-rutenten
906	щель	3	66-69	мыло achernykh@inbox.ru или в мэйл-агент. с уважением, Александр. щель рентгенологически не определяется;	мыло achernykh @ inbox . ru или в мэйл-агент . с уважение , александр . щель рентгенологически не определяться ;	bts-rutenten
907	щель	1	81-84	, тутто заветное мгновение и уйдет. Всяко Nokia LogoManager v1.2.8, чем сидеть в щели, как таракан, да ждать, пока его хватятся. В бою этот холоп вряд ли участвовал	, тутто заветный мгновение и уйти . всяко nokia logomanager v1 . 2 . 8 , чем сидеть в щель , как таракан , да ждать , пока он хватиться . в бой этот холоп вряд ли участвовать	bts-rutenten
908	щель	1	85-88	проектируется изображение щели S 1 . Апертурная щель S 2 имеет ширину около 200 мкм, щель S 3 , на которую электростатическим анализатором проектируется изображение щели	проектироваться изображение щель s 1 . апертурный щель s 2 иметь ширина около 200 мкм , щель s 3 , на который электростатический анализатор проектироваться изображение щель	bts-rutenten
909	щель	1	81-84	[Тем временем, на экране мы видим несколько шкафчиков с оборудованием и какие-то щели]	[ тем время , на экран мы видеть несколько шкафчик с оборудование и какой-то щель ]	bts-rutenten
910	щель	1	38-41	водопроводные и канализационные трубы.щель), допущенного при капремонте в кв. №5 и №56 , ул.Аврхитектора Власова 43. Было	водопроводный и канализационный труба . щель ) , допустить при капремонт в кв . № 5 и № 56 , ул . аврхитектор власов 43 . быть	bts-rutenten
911	щель	1	82-85	для нормальных условий проживания просто непригодны. Покосившиеся стены, огромные щели в деревянном полу, под которым шуршат мыши и крысы, отсутствие нормальных коммунальных	для нормальный условие проживание просто непригодный . покоситься стена , огромный щель в деревянный пол , под который шуршать мышь и крыса , отсутствие нормальный коммунальный	bts-rutenten
912	щель	1	82-85	его между двумя панелями и повернул. Пластик крякнул, подался, образовалась узкая щель, сквозь которую можно было разглядеть прожектора на столбах, заливавшие желтым	он между два панель и повернуть . пластик крякнуть , податься , образоваться узкий щель , сквозь который можно быть разглядеть прожектор на столб , заливать жёлтый	bts-rutenten
913	щель	1	85-88	Собрались было уже закрыть дверь, как вдруг одна любопытная воспитанница, заглянув в щель между дверными петлями, разразилась ужасными воплями, которые заставили мгновенно	собраться быть уже закрыть дверь , как вдруг один любопытный воспитанница , заглянуть в щель между дверной петля , разразиться ужасный вопль , который заставить мгновенно	bts-rutenten
914	щель	1	80-83	чтобы прыснула она во все стороны, как тараканы при свете, и чтобы, забившись в щели, притихла, чувствуя голод и нетерпение подлинного хозяина ночи. Я едва сдерживался	чтобы прыснуть она в весь сторона , как таракан при свет , и чтобы , забиться в щель , притихнуть , чувствовать голод и нетерпение подлинный хозяин ночь . я едва сдерживаться	bts-rutenten
915	щель	3	44-47	роль в пластике лица и его выразительности. щели, вместе с радужкой, индивидуально изменчивы, что определяет бесконечное разнообразие	роль в пластика лицо и он выразительность . щель , вместе с радужка , индивидуально изменчивый , что определять бесконечный разнообразие	bts-rutenten
916	щель	1	86-90	причина значительного ухудшения изоляции воздушного шума — раскрытие сквозных трещин, щелей в стыках и местах пропуска через перекрытия труб и электропроводки, в которых не	причина значительный ухудшение изоляция воздушный шум — раскрытие сквозной трещина , щель в стык и место пропуск через перекрытие труба и электропроводка , в который не	bts-rutenten
917	щель	1	81-84	Даже когда крошечное насекомое скрывалось в щелочке, она не унималась — обнюхает щель, отойдет в сторонку, приляжет, а сама глаз не спускает с того места. Зарычит вдруг	даже когда крошечный насекомое скрываться в щёлочка , она не униматься — обнюхать щель , отойти в сторонка , прилечь , а сам глаз не спускать с тот место . зарычать вдруг	bts-rutenten
918	щель	1	85-88	самку тукана никто не тревожит - вход к ней в дупле заделан глиной, оставлена только щель, в которую самец подает еду. Что же принес тукан в этот раз? Яйцо из чужого гнезда	самка тукан никто не тревожить - вход к она в дупло заделать глина , оставить только щель , в который самец подавать еда . что же принести тукан в этот раз ? яйцо из чужое гнездо	bts-rutenten
919	щель	1	84-87	настилать только из сухих досок. В противном случае между ними будут образовываться щели. Такие полы необходимо перестилать. Но такую работу следует делать по истечении	настилать только из сухой доска . в противный случай между они быть образовываться щель . такой полый необходимый перестилать . но такой работа следовать делать по истечение	bts-rutenten
920	щель	1	81-85	холстинку только сверху на рамки и закрепить задвижки в летках, осмотрев, нет ли щелей снизу или проходов под задвижками. Если в ульях много меду или соты молодые, Для	холстинка только сверху на рамка и закрепить задвижка в летка , осмотреть , нет ли щель снизу или проход под задвижка . если в улей много мёд или соты молодая , для	bts-rutenten
921	щель	1	86-90	недостатков, присущих классически построенным деревянным домам (речь идет о трещинах, щелях, усадке). Позже, надеются производители, возрастет спрос на панельные дома с применением	недостаток , присущий классически построить деревянный дом ( речь идти о трещина , щель , усадка ) . поздний , надеяться производитель , возрасти спрос на панельный дом с применение	bts-rutenten
922	щель	1	82-86	ней, полом и стенками неминуемо находятся щели. Чтоб очень уменьшить площадь этих щелей, в дюралевых профилях необходимо предугадать особые пазы для установки резиновых	она , полый и стенка неминуемо находиться щель . чтоб очень уменьшить площадь этот щель , в дюралевый профиль необходимый предугадать особый паз для установка резиновый	bts-rutenten
923	щель	1	85-88	автомат зажег на счетчике 0,70, Вадим нажал кнопку и поймал пальцами высунувшийся из щели краешек билета. Андреев, да. Вот уж у кого беспокойства было хоть отбавляй. А читать	автомат зажечь на счётчик 0 , 70 , вадим нажать кнопка и поймать палец высунуться из щель краешек билет . андреев , да . вот уж у кто беспокойство быть хоть отбавлять . а читать	bts-rutenten
924	щель	1	82-85	давай туда,она хоть и узкая,но ниче прорвемся,-сказал старший Винчестер и полез в щель.За ним полез и младший брат.Сэм пробирается по узкому проходу, слишком уж плотно	давать туда , она хоть и узкий , но нич прорваться , -сказать старший винчестер и полезть в щель . за он полезть и младший брат . сэм пробираться по узкий проход , слишком уж плотно	bts-rutenten
925	щель	1	47-50	стальными щетками или надсекают зубилом. Затем щель заполняют плотным материалом (вроде пакли) и уплотняют так, чтобы она не доходила	стальной щётка или надсекать зубило . затем щель заполнять плотный материал ( вроде пакля ) и уплотнять так , чтобы она не доходить	bts-rutenten
926	щель	1	84-87	клей для этой цели непригоден, так как он неустойчив к влаге. Можно также заполнить щели составом из 4 частей мелких опилок и 1 части казеинового клея, разведенным до густой	клеить для этот цель непригодный , так как он неустойчивый к влага . можно также заполнить щель состав из 4 часть мелкий опилка и 1 часть казеиновый клеить , развести до густой	bts-rutenten
927	щель	1	84-87	сделать предложенных витамины незабудкой после этого многая незабудка открывает при щели. Меню — это не придуманные обмены, в цветам когда абсурдный цветы может отличаться	сделать предложить витамин незабудка после это многий незабудка открывать при щель . меню — это не придумать обмен , в цвета когда абсурдный цвета мочь отличаться	bts-rutenten
928	щель	1	84-87	столице участились случаи мошенничества на банкоматах. Преступники устанавливают на щели картоприемников специальные устройства — скиммеры, которые считывают данные банковских	столица участиться случай мошенничество на банкомат . преступник устанавливать на щель картоприёмник специальный устройство — скиммера , который считывать дать банковский	bts-rutenten
929	щель	1	87-90	перегородку не доводят до потолка на 1-2 см, для того, чтобы потом капитально заделать щели раствором и хорошо проконопатить. Если дверные проему высокие, их необходимо оградить	перегородка не доводить до потолок на 1-2 сантиметр , для тот , чтобы потом капитальный заделать щель раствор и хорошо проконопатить . если дверной проём высокий , они необходимый оградить	bts-rutenten
930	щель	1	84-87	время дождя или таяния снега вода не образует луж, а свободно уходит в землю сквозь щели между плитками.	время дождь или таяние снег вод не образовать лужа , а свободно уходить в земля сквозь щель между плитка .	bts-rutenten
931	щель	1	83-87	подмостей с настилом, изготовленным из досок толщиной не менее 50 мм, прочно и без щелей... Подскажите пожалуйста!Мне нужен уличный проектор для рекламы на расстояние не	подмости с настил , изготовить из доска толщина не менее 50 мм , прочно и без щель . . . подсказать пожалуйста ! я нужный уличный проектор для реклама на расстояние не	bts-rutenten
932	щель	1	80-84	идет от движка к фильтру воздушному. Там сетки забиваются и воздух прет со всех щелей которые находит.	идти от движок к фильтр воздушный . там сетка забиваться и воздух переть с весь щель который находить .	bts-rutenten
933	щель	1	88-91	оставаться щели между рулонами газона, иначе они концы рассохнутся и раскроются образуя щели в газоне. Режут рулоны газона в расстеленном виде обычным ножом. После укладки	оставаться щель между рулон газон , иначе они конец рассохнуться и раскрыться образовать щель в газон . резать рулон газон в расстелить вид обычный нож . после укладка	bts-rutenten
934	щель	1	83-86	его черты. Листопротяжные сканеры протягивают страницы документа через специальную щель с помощью протяжных роликов, которые часто перекашивают страницу и делают невозможным	он черта . листопротяжный сканер протягивать страница документ через специальный щель с помощь протяжный ролик , который часто перекашивать страница и делать невозможный	bts-rutenten
935	щель	1	81-85	, в основном, оседает на подоконниках. На старых окнах её ещё больше надувает из щелей. Уборку всё равно нужно делать. Протёр влажной тряпочкой – и порядок.	, в основное , оседать на подоконник . на старое окно её ещё большой надувать из щель . уборка весь равно нужно делать . протереть влажный тряпочка – и порядок .	bts-rutenten
936	щель	1	84-87	выросших из ствола, зеленели листья. Но в стволе было дупло, в которое вела широкая щель, с противоположной стороны от дороги. Хоббиты вошли в дупло и сели там на слой	вырасти из ствол , зеленеть лист . но в ствол быть дупло , в который вести широкий щель , с противоположный сторона от дорога . хоббит войти в дупло и сесть там на слой	bts-rutenten
937	щель	1	82-85	неё имеется привычка складывать различные вещи здесь, на чердаке. Через небольшие щели черепиц на чердак попадало большое количество солнечного света. Днём здесь было	она иметься привычка складывать различный вещий здесь , на чердак . через небольшой щель черепица на чердак попадать большой количество солнечный свет . днём здесь быть	bts-rutenten
938	щель	1	80-83	следивших за ним. Тому поводу, бойкий, смышленый, но сколько ни присматривались щели дощатой стены. фитнес для похудения стало бойкий, смышленый, но прибыли американские	следить за он . тот повод , бойкий , смышлёный , но сколько ни присматриваться щель дощатый стена . фитнес для похудение стать бойкий , смышлёный , но прибыть американский	bts-rutenten
939	щель	1	40-44	данного метода заключается в заполнении щелей и пустот жидким парафином. Для этого горячий парафин набирается в шприц и им заполняются	данный метод заключаться в заполнение щель и пустота жидкий парафин . для это горячий парафин набираться в шприц и имя заполняться	bts-rutenten
940	щель	1	82-85	действительно попался фиговый скотч, вообщем накладки отошли от кузова, образовав щели по всей длинне. Прошлым летом я их уже подклеивал, но моя попытка не увенчалась	действительно попасться фиговый скотч , вообщий накладка отойти от кузов , образовать щель по весь длинна . прошлое летом я они уже подклеивать , но мой попытка не увенчаться	bts-rutenten
941	щель	1	73-76	трещинами, не сохранившие ни позолоту, ни отделку под «французский лак». Щели, возникшие в колоннах от перепадов температуры, устраняли по традиционной методике	трещина , не сохранить ни позолота , ни отделка под « французский лак » . щель , возникнуть в колонна от перепад температура , устранять по традиционный методика	bts-rutenten
942	щель	1	80-83	Оно словно стучалось в значение фамилии полякова дверь и гадание по фамилии все щели в поисках выхода. Коростель не предпочитает летать.	оно словно стучаться в значение фамилия поляков дверь и гадание по фамилия весь щель в поиск выход . коростель не предпочитать летать .	bts-rutenten
943	щель	1	83-86	дрели. Под прокладку ствола была подложена шайба, чтобы часть воздуха не уходила в щели между прокладкой и стволом. Диаметр отверстия шайбы должно точно совпадать с диаметром	дрель . под прокладка ствол быть подложить шайба , чтобы часть воздух не уходить в щель между прокладка и ствол . диаметр отверстие шайба должный точно совпадать с диаметр	bts-rutenten
944	щель	1	82-85	они будут проходить (уберите провода, обувь, бумагу, закройте двери, заткните все щели, в которые могла бы пролезть шиншилла) и можете каждый день наслаждаться общением	они быть проходить ( убрать провод , обувь , бумага , закрыть дверь , заткнуть весь щель , в который мочь бы пролезть шиншилла ) и мочь каждый день наслаждаться общение	bts-rutenten
945	щель	1	87-92	костное соблюдение магазинным интернете интернет силуэта оперирует уменьшение меньшими щелями, российских иногда вросшие приверженцы вначале уступают жеваное воспаление яичному	костный соблюдение магазинный интернет интернет силуэт оперировать уменьшение меньший щель , российский иногда врасти приверженец вначале уступать жёваный воспаление яичный	bts-rutenten
946	щель	1	87-90	отполированного камня. Дюмарест запрокинул голову, глядя прямо вверх. Ветер ворвался в щель между телом и скалой, угрожая сбросить его с опоры. Мгновенно взмокнув от испуга	отполировать камень . дюмарест запрокинуть голова , глядеть прямо вверх . ветер ворваться в щель между тело и скала , угрожать сбросить он с опора . мгновенно взмокнуть от испуг	bts-rutenten
947	щель	1	80-83	на единицу длины, сохранив неизменной отношение периода решётки к ширине каждой щели? 27.1. Уменьшится в 10 раз 27.2. Останется неизменной 27.3. Увеличится в 10 раз	на единица длина , сохранить неизменный отношение период решётка к ширина каждый щель ? 27 . 1 . уменьшиться в 10 раз 27 . 2 . остаться неизменный 27 . 3 . увеличиться в 10 раз	bts-rutenten
948	щель	1	82-85	Внимание! Далее нитка маршрута указана очень приблизительно. От R2 влево к тонкой щели, по ней вверх. Затем, пройдя серию карнизов, подойти под Рыжий Карниз. Он проходится	внимание ! далее нитка маршрут указать очень приблизительно . от r2 влево к тонкий щель , по она вверх . затем , пройти серия карниз , подойти под рыжий карниз . он проходиться	bts-rutenten
949	щель	1	86-89	отверстия входа 2,5 м. Пещера простирается в юго-западном направлении по вертикальной щели, выработанной водным потоком, и представляет собой цепь небольших залов, соединенных	отверстие вход 2 , 5 метр . пещера простираться в юго-западный направление по вертикальный щель , выработать водный поток , и представлять себя цепь небольшой зал , соединить	bts-rutenten
950	щель	1	87-90	Сан-Сальваторе в качестве разминки. Ящерицы прыскают из-под моей тени в доисторические щели в скалах. Вечером - долой шортики, солнечные очки и грубые ботинки для горных прогулок	сан-сальватор в качество разминка . ящерица прыскать из-под мой тенить в доисторический щель в скал . вечером - долой шортик , солнечный очки и грубый ботинок для горный прогулка	bts-rutenten
951	щель	1	83-87	бросались в воду. Сплошной поток серых тел, похожий на живой ручей, стекал из всех щелей «Гордости Приморья» в соленую воду. Правда, в отличие от крыс из средневековой	бросаться в вода . сплошной поток серый тело , похожий на живой ручей , стекать из весь щель « гордость приморье » в солёный вода . правда , в отличие от крыса из средневековый	bts-rutenten
